CHR1	17100000	17200000	0.939
CHR1	17200000	17300000	0
CHR1	17300000	17400000	0.666
CHR1	17400000	17500000	0.513
CHR1	17500000	17600000	0.474
CHR1	17600000	17700000	0.78
CHR1	17700000	17800000	2.478
CHR1	17800000	17900000	0
CHR1	17900000	18000000	0
CHR1	18000000	18100000	1.29
CHR1	18100000	18200000	0
CHR1	18200000	18300000	1.842
CHR1	18300000	18400000	1.425
CHR1	18400000	18500000	0.495
CHR1	18500000	18600000	0
CHR1	18600000	18700000	0.438
CHR1	18700000	18800000	0.258
CHR1	18800000	18900000	2.946
CHR1	18900000	19000000	0.99
CHR1	19000000	19100000	0.21
CHR1	19100000	19200000	1.344
CHR1	19200000	19300000	0.825
CHR1	19300000	19400000	0.342
CHR1	19400000	19500000	1.674
CHR1	19500000	19600000	0.357
CHR1	19600000	19700000	2.061
CHR1	19700000	19800000	0
CHR1	19800000	19900000	0.3
CHR1	19900000	20000000	0.432
CHR1	20000000	20100000	0.477
CHR1	20100000	20200000	0.471
CHR1	20200000	20300000	0
CHR1	20300000	20400000	0.21
CHR1	20400000	20500000	1.158
CHR1	20500000	20600000	0.21
CHR1	20600000	20700000	0.807
CHR1	20700000	20800000	0
CHR1	20800000	20900000	0.852
CHR1	20900000	21000000	0.273
CHR1	21000000	21100000	0.252
CHR1	21100000	21200000	0
CHR1	21200000	21300000	0.399
CHR1	21300000	21400000	0.702
CHR1	21400000	21500000	0.201
CHR1	21500000	21600000	0
CHR1	21600000	21700000	0
CHR1	21700000	21800000	1.077
CHR1	21800000	21900000	0
CHR1	21900000	22000000	0
CHR1	22000000	22100000	0.201
CHR1	22100000	22200000	0.243
CHR1	22200000	22300000	0
CHR1	22300000	22400000	0
CHR1	22400000	22500000	0
CHR1	22500000	22600000	0
CHR1	22600000	22700000	0.255
CHR1	22700000	22800000	1.173
CHR1	22800000	22900000	0.306
CHR1	22900000	23000000	0
CHR1	23000000	23100000	0
CHR1	23100000	23200000	0
CHR1	23200000	23300000	0
CHR1	23300000	23400000	0
CHR1	23400000	23500000	0
CHR1	23500000	23600000	0
CHR1	23600000	23700000	0
CHR1	23700000	23800000	0
CHR1	23800000	23900000	0
CHR1	23900000	24000000	0
CHR1	24000000	24100000	0
CHR1	24100000	24200000	0
CHR1	24200000	24300000	0
CHR1	24300000	24400000	0
CHR1	24400000	24500000	0
CHR1	24500000	24600000	0
CHR1	24600000	24700000	0
CHR1	24700000	24800000	0
